User ID,Name,Age,Gender,Area of Residence,Specific Address,Destination Address,Aadhaar Number,Time of Departure,Preferred Mode of Travel,Frequency of Commute in a Week,Occupation,Fellow Commuter Age Preference,Fellow Commuter Gender Preference,Car Owner,Vehicle Details,Average Commute Distance (km),Comfort with Carpooling,Peak Demand,Emergency Contact Number,Incentive Preference,Cost Sharing Preference,index,max_ppl,final rating,Index,Max People in Carpool
U1098,Ritu Iyer,49,Others,Central Mumbai,"8 D Avenue, Central Mumbai","30 D Avenue, Navi Mumbai",133820702534,17:11,taxi,6,Other,18-25,Female,True,SUV,16.8,Neutral,True,9986537655.0,Cashback,Equal Split,99.0,4,5,10099.0,2
U1099,Arjun Chatterjee,21,Female,Central Mumbai,"14 A Street, Central Mumbai","86 D Avenue, Western Suburbs",561737279377,7:46,rickshaw,1,Student,56-60,Any,False,None,18.9,Somewhat Uncomfortable,False,7763716790.0,Discount,Equal Split,100.0,3,3,10100.0,2
U1100,Dhruv Rao,46,Male,South Mumbai,"44 C Lane, South Mumbai","49 D Avenue, Navi Mumbai",301592484518,14:05,cab,4,IT Professional,56-60,Male,False,None,23.38,Very Uncomfortable,False,7048503093.0,Loyalty Points,Equal Split,101.0,6,4,10101.0,2
U1101,Swara Bose,37,Others,South Mumbai,"58 A Street, South Mumbai","79 C Lane, South Mumbai",939440635990,15:31,rickshaw,4,Retail,46-55,Others,False,None,5.79,Somewhat Uncomfortable,True,7062810556.0,Loyalty Points,By Time,102.0,3,2,10102.0,2
U1102,Aarav Nair,49,Female,Navi Mumbai,"87 C Lane, Navi Mumbai","32 C Lane, North Mumbai",488573313925,9:33,taxi,3,Retail,36-45,Male,True,Sedan,7.44,Somewhat Comfortable,False,7001593705.0,Discount,By Time,103.0,4,4,10103.0,2
U1103,Abhinav Goel,48,Female,Central Mumbai,"99 B Road, Central Mumbai","48 D Avenue, Central Mumbai",371452404868,16:37,rickshaw,2,IT Professional,18-25,Female,False,None,27.96,Neutral,False,8662036155.0,Loyalty Points,Equal Split,104.0,3,5,10104.0,2
U1104,Aditya Khanna,48,Female,Western Suburbs,"10 D Avenue, Western Suburbs","93 A Street, Western Suburbs",763119537152,7:02,Personal Car,5,Student,Any,Male,True,SUV,22.72,Somewhat Comfortable,True,7302154310.0,Discount,By Distance,105.0,3,2,10105.0,2
U1105,Ananya Sharma,52,Male,Western Suburbs,"33 C Lane, Western Suburbs","86 A Street, Navi Mumbai",652695810232,14:50,Personal Car,6,Banker,36-45,Any,False,None,18.95,Very Uncomfortable,True,7738740104.0,Loyalty Points,By Distance,106.0,3,5,10106.0,2
U1106,Rohan Saran,38,Others,Western Suburbs,"38 A Street, Western Suburbs","3 A Street, South Mumbai",433935492883,11:34,cab,5,Banker,36-45,Any,False,None,13.42,Somewhat Comfortable,False,9446244621.0,Discount,By Time,107.0,6,4,10107.0,2
U1107,Kavya Rastogi,21,Female,Western Suburbs,"2 D Avenue, Western Suburbs","91 B Road, Western Suburbs",307662244011,17:21,taxi,1,IT Professional,18-25,Others,True,Hatchback,7.04,Somewhat Uncomfortable,True,9143631057.0,Discount,Equal Split,108.0,4,5,10108.0,2
U1108,Jyoti Singh,22,Others,South Mumbai,"90 D Avenue, South Mumbai","15 D Avenue, Navi Mumbai",738147026389,12:10,Personal Car,1,Healthcare Worker,56-60,Any,False,None,25.72,Somewhat Comfortable,False,9791970822.0,Loyalty Points,By Time,109.0,3,4,10109.0,2
U1109,Anil Bose,39,Others,Central Mumbai,"54 B Road, Central Mumbai","15 D Avenue, Navi Mumbai",219916761516,11:37,rickshaw,3,Healthcare Worker,36-45,Any,True,SUV,18.07,Neutral,False,9003418069.0,Loyalty Points,Equal Split,110.0,3,5,10110.0,2
U1110,Kiran Khanna,20,Male,North Mumbai,"17 B Road, North Mumbai","74 B Road, Western Suburbs",586109393497,8:49,rickshaw,5,Healthcare Worker,18-25,Any,True,Hatchback,26.95,Neutral,False,9688463596.0,Discount,Equal Split,111.0,3,3,10111.0,2
U1111,Kavya Saran,22,Male,Navi Mumbai,"9 B Road, Navi Mumbai","15 D Avenue, Navi Mumbai",885957650565,15:16,cab,6,Student,26-35,Male,False,None,13.28,Very Comfortable,False,8168216473.0,Cashback,By Time,112.0,6,3,10112.0,2
U1112,Mukesh Nair,18,Female,Navi Mumbai,"1 A Street, Navi Mumbai","19 C Lane, South Mumbai",308302700419,15:50,taxi,4,Teacher,36-45,Any,True,Hatchback,28.32,Somewhat Uncomfortable,True,9014229810.0,Loyalty Points,By Time,113.0,4,4,10113.0,2
U1113,Abhinav Chatterjee,49,Male,South Mumbai,"51 A Street, South Mumbai","53 D Avenue, North Mumbai",977319001375,11:17,rickshaw,5,Healthcare Worker,Any,Male,True,Hatchback,13.38,Very Comfortable,True,9659285665.0,Loyalty Points,Equal Split,114.0,3,3,10114.0,2
U1114,Kiran Desai,45,Male,Western Suburbs,"91 B Road, Western Suburbs","97 A Street, Central Mumbai",941396081288,14:32,cab,4,Other,46-55,Any,True,Hatchback,2.33,Very Uncomfortable,True,7199306877.0,Cashback,By Time,115.0,6,3,10115.0,2
U1115,Rajesh Rao,39,Female,South Mumbai,"42 B Road, South Mumbai","7 C Lane, Central Mumbai",953190218879,16:33,taxi,1,Healthcare Worker,Any,Female,False,None,26.95,Very Comfortable,True,8474202657.0,Discount,By Time,116.0,4,2,10116.0,2
U1116,Mukesh Desai,34,Female,Western Suburbs,"34 B Road, Western Suburbs","15 D Avenue, Navi Mumbai",903187833047,15:45,Personal Car,1,Banker,36-45,Any,False,None,4.13,Somewhat Uncomfortable,True,8819325504.0,Cashback,By Distance,117.0,3,4,10117.0,2
U1117,Jyoti Iyer,48,Female,South Mumbai,"48 B Road, South Mumbai","19 D Avenue, South Mumbai",980158843433,9:29,taxi,5,Teacher,Any,Female,False,None,26.86,Neutral,False,9256804567.0,Cashback,By Distance,118.0,4,4,10118.0,2
U1118,Sunil Gupta,43,Others,Western Suburbs,"99 C Lane, Western Suburbs","15 D Avenue, Navi Mumbai",549848003295,12:27,cab,3,Banker,36-45,Male,True,Hatchback,21.42,Somewhat Uncomfortable,True,9012606177.0,Cashback,By Distance,119.0,6,5,10119.0,2
U1119,Rahul Sengupta,44,Male,Navi Mumbai,"63 B Road, Navi Mumbai","85 D Avenue, South Mumbai",622588437131,5:22,rickshaw,1,IT Professional,26-35,Any,False,None,1.33,Somewhat Comfortable,False,8794002562.0,Discount,Equal Split,120.0,3,4,10120.0,2
U1120,Aarav Gupta,26,Others,Central Mumbai,"88 C Lane, Central Mumbai","15 D Avenue, Navi Mumbai",169866216341,5:03,rickshaw,5,Student,46-55,Male,True,Sedan,5.06,Neutral,False,7857262088.0,Discount,By Distance,121.0,3,3,10121.0,2
U1121,Ananya Chaudhary,44,Others,Central Mumbai,"96 A Street, Central Mumbai","33 B Road, North Mumbai",872578802505,18:33,taxi,2,Teacher,26-35,Others,True,Sedan,25.43,Very Uncomfortable,True,9374380794.0,Loyalty Points,By Time,122.0,4,3,10122.0,2
U1122,Arjun Bhattacharya,25,Female,Central Mumbai,"71 D Avenue, Central Mumbai","96 A Street, Central Mumbai",281283861210,17:01,rickshaw,4,Retail,56-60,Female,True,Sedan,26.23,Very Comfortable,True,8302431955.0,Cashback,Equal Split,123.0,3,4,10123.0,2
U1123,Mukesh Verma,53,Others,Navi Mumbai,"96 B Road, Navi Mumbai","98 D Avenue, South Mumbai",324695154076,7:15,taxi,7,Teacher,46-55,Others,True,SUV,19.46,Neutral,True,8365022807.0,Discount,By Time,124.0,4,5,10124.0,2
U1124,Vivaan Iyer,41,Others,South Mumbai,"6 B Road, South Mumbai","15 D Avenue, Navi Mumbai",885590533554,18:14,rickshaw,3,Teacher,Any,Others,True,SUV,10.69,Somewhat Uncomfortable,True,7151020159.0,Loyalty Points,Equal Split,125.0,3,3,10125.0,2
U1125,Rashmi Mehra,58,Others,Western Suburbs,"19 D Avenue, Western Suburbs","46 D Avenue, Central Mumbai",710052306072,13:50,Personal Car,7,IT Professional,18-25,Male,False,None,28.74,Somewhat Uncomfortable,True,9738747561.0,Discount,By Distance,126.0,3,4,10126.0,2
U1126,Nikhil Mehra,55,Male,North Mumbai,"80 B Road, North Mumbai","15 D Avenue, Navi Mumbai",218121137799,12:47,cab,5,Healthcare Worker,36-45,Female,True,Sedan,21.14,Very Comfortable,True,9952142160.0,Cashback,By Distance,127.0,6,3,10127.0,2
U1127,Kiran Nair,20,Male,Navi Mumbai,"38 D Avenue, Navi Mumbai","15 D Avenue, Navi Mumbai",314899359240,20:16,Personal Car,2,Teacher,Any,Any,False,None,2.3,Somewhat Comfortable,True,7427567835.0,Cashback,By Time,128.0,3,3,10128.0,2
U1128,Rajesh Patil,34,Female,North Mumbai,"83 A Street, North Mumbai","15 D Avenue, Navi Mumbai",710984740938,9:28,cab,2,Banker,56-60,Male,False,None,1.61,Very Uncomfortable,False,9101827932.0,Discount,Equal Split,129.0,6,4,10129.0,2
U1129,Aditya Desai,42,Others,North Mumbai,"29 D Avenue, North Mumbai","95 A Street, Navi Mumbai",850567228247,14:49,cab,3,IT Professional,26-35,Female,True,Sedan,11.96,Somewhat Uncomfortable,False,7304799902.0,Loyalty Points,Equal Split,130.0,6,4,10130.0,2
U1130,Deepika Thakur,20,Others,Western Suburbs,"1 C Lane, Western Suburbs","68 C Lane, North Mumbai",437402268730,19:37,cab,6,Healthcare Worker,Any,Others,True,Hatchback,22.66,Very Uncomfortable,True,7402387901.0,Loyalty Points,Equal Split,131.0,6,3,10131.0,2
U1131,Gaurav Iyer,31,Male,South Mumbai,"89 A Street, South Mumbai","54 A Street, Central Mumbai",266430698089,9:39,cab,1,IT Professional,Any,Female,False,None,28.02,Very Comfortable,False,9790843304.0,Cashback,By Time,132.0,6,3,10132.0,2
U1132,Riya Saran,51,Male,South Mumbai,"100 D Avenue, South Mumbai","71 B Road, South Mumbai",645759791339,11:25,rickshaw,7,Other,56-60,Male,True,Sedan,5.99,Somewhat Uncomfortable,True,7373348717.0,Cashback,By Time,133.0,3,3,10133.0,2
U1133,Yashika Jain,24,Male,South Mumbai,"74 A Street, South Mumbai","94 C Lane, North Mumbai",424900140828,13:31,rickshaw,6,Retail,46-55,Male,False,None,17.02,Very Uncomfortable,True,7330303442.0,Discount,Equal Split,134.0,3,4,10134.0,2
U1134,Kiran Patil,24,Male,North Mumbai,"90 A Street, North Mumbai","15 D Avenue, Navi Mumbai",737110639234,10:38,Personal Car,7,Retail,26-35,Male,False,None,23.39,Neutral,True,9494664422.0,Loyalty Points,Equal Split,135.0,3,3,10135.0,2
U1135,Priyanka Chatterjee,51,Others,Central Mumbai,"92 A Street, Central Mumbai","64 D Avenue, Central Mumbai",518312198549,15:21,Personal Car,4,Banker,56-60,Female,True,Sedan,10.08,Somewhat Comfortable,False,7663643211.0,Cashback,Equal Split,136.0,3,5,10136.0,2
U1136,Radhika Nair,20,Male,Western Suburbs,"61 B Road, Western Suburbs","8 B Road, Central Mumbai",231273456600,12:56,taxi,7,Healthcare Worker,46-55,Female,True,Sedan,5.09,Neutral,False,9411586467.0,Discount,By Time,137.0,4,3,10137.0,2
U1137,Aryan Iyer,28,Female,Navi Mumbai,"61 C Lane, Navi Mumbai","47 D Avenue, Central Mumbai",451865639417,16:02,Personal Car,7,Other,36-45,Female,True,Hatchback,26.63,Very Uncomfortable,True,8212368110.0,Loyalty Points,By Distance,138.0,3,4,10138.0,2
U1138,Ishaan Verma,40,Female,North Mumbai,"36 B Road, North Mumbai","43 C Lane, North Mumbai",294207942395,14:50,Personal Car,1,Banker,36-45,Male,True,Sedan,5.1,Somewhat Uncomfortable,False,8766161972.0,Cashback,Equal Split,139.0,3,5,10139.0,2
U1139,Swara Sharma,24,Others,Navi Mumbai,"64 A Street, Navi Mumbai","70 C Lane, Navi Mumbai",603680458043,17:47,taxi,6,Other,26-35,Any,True,Sedan,17.46,Very Comfortable,False,8350537632.0,Loyalty Points,By Time,140.0,4,5,10140.0,2
U1140,Rohan Jain,57,Others,Western Suburbs,"82 A Street, Western Suburbs","14 C Lane, Western Suburbs",250097635106,20:02,Personal Car,3,Healthcare Worker,46-55,Any,True,Hatchback,14.35,Very Uncomfortable,False,8854926546.0,Loyalty Points,By Distance,141.0,3,5,10141.0,2
U1141,Aditya Das,18,Female,South Mumbai,"58 D Avenue, South Mumbai","59 D Avenue, North Mumbai",270884277096,14:33,cab,1,Healthcare Worker,18-25,Male,False,None,10.65,Somewhat Uncomfortable,False,8492031088.0,Discount,By Time,142.0,6,5,10142.0,2
U1142,Krishna Thakur,50,Male,Central Mumbai,"29 D Avenue, Central Mumbai","15 D Avenue, Navi Mumbai",267664074186,11:08,cab,6,Banker,26-35,Any,True,Hatchback,29.83,Very Uncomfortable,True,7514263397.0,Cashback,By Time,143.0,6,5,10143.0,2
U1143,Hitesh Jain,27,Others,Western Suburbs,"68 C Lane, Western Suburbs","72 D Avenue, Central Mumbai",848292190373,7:21,taxi,2,Healthcare Worker,26-35,Female,False,None,9.61,Very Comfortable,False,8885411206.0,Cashback,By Distance,144.0,4,4,10144.0,2
U1144,Gaurav Patil,55,Male,South Mumbai,"51 B Road, South Mumbai","13 A Street, South Mumbai",562868090657,16:31,taxi,4,IT Professional,56-60,Female,False,None,3.63,Very Uncomfortable,True,9640882361.0,Loyalty Points,Equal Split,145.0,4,3,10145.0,2
U1145,Rashmi Bose,32,Female,Western Suburbs,"95 C Lane, Western Suburbs","48 C Lane, North Mumbai",292778167889,13:26,taxi,2,Retail,26-35,Female,True,SUV,7.75,Somewhat Uncomfortable,True,8071035984.0,Discount,Equal Split,146.0,4,3,10146.0,2
U1146,Nikhil Rastogi,52,Others,Western Suburbs,"52 B Road, Western Suburbs","56 A Street, Navi Mumbai",665325090873,10:44,rickshaw,3,Teacher,18-25,Male,False,None,14.26,Somewhat Uncomfortable,False,7417086224.0,Cashback,By Time,147.0,3,4,10147.0,2
U1147,Rahul Saran,59,Others,North Mumbai,"56 B Road, North Mumbai","8 D Avenue, North Mumbai",813802621768,13:33,rickshaw,4,Teacher,56-60,Female,False,None,14.43,Neutral,True,9539593748.0,Loyalty Points,By Time,148.0,3,3,10148.0,2
U1148,Deepika Sengupta,48,Male,South Mumbai,"100 A Street, South Mumbai","30 D Avenue, Navi Mumbai",314808214148,18:46,rickshaw,3,Banker,56-60,Any,False,None,28.52,Somewhat Uncomfortable,False,9127472759.0,Discount,By Distance,149.0,3,3,10149.0,2
U1149,Aryan Verma,49,Male,Central Mumbai,"14 A Street, Central Mumbai","71 B Road, Navi Mumbai",644907980215,15:39,cab,2,Other,36-45,Female,True,Sedan,3.91,Very Uncomfortable,False,7733109191.0,Loyalty Points,By Time,150.0,6,4,10150.0,2
U1150,Sunil Patil,39,Male,South Mumbai,"4 C Lane, South Mumbai","11 B Road, North Mumbai",151128806335,13:47,cab,5,IT Professional,26-35,Female,True,Sedan,16.11,Neutral,True,7184761196.0,Cashback,By Time,151.0,6,5,10151.0,2
U1151,Yashika Gupta,54,Others,Central Mumbai,"26 A Street, Central Mumbai","100 A Street, South Mumbai",124813583108,20:10,Personal Car,7,Banker,36-45,Male,False,None,3.45,Very Uncomfortable,True,8030439099.0,Loyalty Points,By Time,152.0,3,4,10152.0,2
U1152,Ritu Khanna,47,Female,South Mumbai,"26 D Avenue, South Mumbai","15 D Avenue, Navi Mumbai",844496631983,18:09,Personal Car,5,Teacher,36-45,Others,True,Sedan,12.36,Somewhat Uncomfortable,True,9279203789.0,Cashback,By Distance,153.0,3,4,10153.0,2
U1153,Aryan Verma,40,Male,Navi Mumbai,"76 B Road, Navi Mumbai","58 D Avenue, North Mumbai",725663943245,6:28,rickshaw,3,Teacher,Any,Male,False,None,17.5,Somewhat Comfortable,True,7501895987.0,Cashback,By Time,154.0,3,5,10154.0,2
U1154,Aryan Malhotra,22,Female,Central Mumbai,"82 D Avenue, Central Mumbai","21 C Lane, Western Suburbs",644167821514,19:35,taxi,5,Teacher,46-55,Male,False,None,2.01,Somewhat Comfortable,True,9805608159.0,Loyalty Points,By Distance,155.0,4,3,10155.0,2
U1155,Krishna Singh,27,Others,Central Mumbai,"7 B Road, Central Mumbai","46 D Avenue, Navi Mumbai",439181287089,16:10,taxi,2,Banker,Any,Any,True,Hatchback,23.86,Very Comfortable,False,9703517388.0,Loyalty Points,Equal Split,156.0,4,5,10156.0,2
U1156,Ishaan Yadav,36,Female,Western Suburbs,"58 A Street, Western Suburbs","68 C Lane, North Mumbai",660068833704,9:49,rickshaw,3,Teacher,Any,Male,False,None,23.3,Neutral,True,8441378056.0,Cashback,By Time,157.0,3,4,10157.0,2
U1157,Tanvi Dixit,58,Male,Central Mumbai,"50 D Avenue, Central Mumbai","14 A Street, Central Mumbai",927228078175,6:34,rickshaw,5,Student,36-45,Others,False,None,10.55,Very Uncomfortable,True,9789229235.0,Discount,By Distance,158.0,3,5,10158.0,2
U1158,Kavya Khanna,20,Others,North Mumbai,"77 A Street, North Mumbai","24 D Avenue, Navi Mumbai",190673881802,20:51,taxi,7,Other,46-55,Male,True,Sedan,27.9,Somewhat Uncomfortable,False,8535623015.0,Discount,By Distance,159.0,4,4,10159.0,2
U1159,Ramesh Goel,56,Others,North Mumbai,"55 D Avenue, North Mumbai","93 D Avenue, North Mumbai",602640214792,13:39,rickshaw,4,Retail,36-45,Male,False,None,11.65,Neutral,True,7257492100.0,Loyalty Points,Equal Split,160.0,3,4,10160.0,2
U1160,Mukesh Desai,35,Female,North Mumbai,"40 D Avenue, North Mumbai","15 D Avenue, Navi Mumbai",236869095412,11:55,cab,7,Retail,26-35,Female,False,None,11.67,Somewhat Comfortable,False,7976230693.0,Cashback,By Time,161.0,6,5,10161.0,2
U1161,Dhruv Singh,22,Male,South Mumbai,"52 C Lane, South Mumbai","32 B Road, Western Suburbs",405185496758,16:52,Personal Car,3,Retail,36-45,Male,False,None,11.05,Very Uncomfortable,True,8253034845.0,Discount,By Distance,162.0,3,3,10162.0,2
U1162,Yashika Banerjee,44,Others,Western Suburbs,"79 B Road, Western Suburbs","42 B Road, South Mumbai",949462605951,10:53,Personal Car,7,Teacher,18-25,Male,True,Sedan,24.58,Very Uncomfortable,True,9341996053.0,Discount,Equal Split,163.0,3,5,10163.0,2
U1163,Jyoti Sengupta,34,Male,South Mumbai,"27 D Avenue, South Mumbai","55 C Lane, Navi Mumbai",628508071533,19:04,cab,7,Student,18-25,Female,True,SUV,18.98,Very Comfortable,False,7858649433.0,Discount,Equal Split,164.0,6,3,10164.0,2
U1164,Prisha Dixit,24,Female,North Mumbai,"90 B Road, North Mumbai","60 D Avenue, North Mumbai",482967102266,13:05,Personal Car,3,Other,36-45,Any,False,None,8.83,Neutral,True,7147207915.0,Discount,By Distance,165.0,3,4,10165.0,2
U1165,Ramesh Desai,21,Others,North Mumbai,"9 B Road, North Mumbai","26 B Road, Central Mumbai",957100829418,9:42,taxi,6,Student,46-55,Others,True,SUV,9.47,Neutral,False,9917753190.0,Discount,By Time,166.0,4,5,10166.0,2
U1166,Aryan Nair,41,Male,Western Suburbs,"33 D Avenue, Western Suburbs","53 C Lane, South Mumbai",570080933864,5:30,cab,7,IT Professional,18-25,Male,True,Sedan,9.81,Somewhat Comfortable,False,9466914448.0,Loyalty Points,Equal Split,167.0,6,4,10167.0,2
U1167,Deepika Mehra,57,Female,Central Mumbai,"24 A Street, Central Mumbai","38 C Lane, North Mumbai",894057704628,5:11,cab,4,IT Professional,46-55,Any,False,None,20.1,Neutral,False,9346161937.0,Loyalty Points,Equal Split,168.0,6,4,10168.0,2
U1168,Karan Jain,46,Others,North Mumbai,"16 C Lane, North Mumbai","84 A Street, Central Mumbai",235033194829,8:19,Personal Car,2,Retail,26-35,Male,False,None,19.89,Somewhat Uncomfortable,True,9869487208.0,Cashback,By Time,169.0,3,4,10169.0,2
U1169,Aryan Rao,41,Others,Western Suburbs,"63 B Road, Western Suburbs","84 C Lane, Navi Mumbai",170769304376,10:45,taxi,1,Retail,56-60,Others,True,SUV,15.23,Somewhat Uncomfortable,False,8199773317.0,Discount,By Distance,170.0,4,5,10170.0,2
U1170,Kavya Nair,47,Others,Navi Mumbai,"21 D Avenue, Navi Mumbai","15 D Avenue, Navi Mumbai",784085348873,20:13,rickshaw,5,Banker,18-25,Others,False,None,22.6,Very Uncomfortable,True,8115945765.0,Discount,By Distance,171.0,3,2,10171.0,2
U1171,Anil Nair,34,Others,Central Mumbai,"82 B Road, Central Mumbai","5 A Street, Central Mumbai",960639667430,20:34,taxi,7,Student,26-35,Male,False,None,27.76,Somewhat Comfortable,True,9277738377.0,Discount,By Distance,172.0,4,2,10172.0,2
U1172,Karan Saran,36,Female,Central Mumbai,"30 B Road, Central Mumbai","15 D Avenue, Navi Mumbai",441868548955,15:08,taxi,6,Other,46-55,Female,True,Hatchback,1.22,Very Uncomfortable,True,8458363480.0,Discount,By Time,173.0,4,5,10173.0,2
U1173,Kiran Khanna,19,Male,Western Suburbs,"62 C Lane, Western Suburbs","15 D Avenue, Navi Mumbai",239898760039,8:21,rickshaw,5,Other,26-35,Female,False,None,10.86,Very Uncomfortable,False,7029269137.0,Discount,By Distance,174.0,3,4,10174.0,2
U1174,Sunil Bose,38,Male,Western Suburbs,"33 B Road, Western Suburbs","2 B Road, Central Mumbai",113573877306,8:00,rickshaw,5,Teacher,56-60,Others,True,Hatchback,5.3,Somewhat Comfortable,False,8306902184.0,Discount,By Distance,175.0,3,5,10175.0,2
U1175,Radhika Tripathi,59,Female,Central Mumbai,"26 C Lane, Central Mumbai","95 A Street, Central Mumbai",393826099914,6:09,cab,6,Other,36-45,Male,True,SUV,25.03,Somewhat Comfortable,True,8010369111.0,Discount,By Time,176.0,6,5,10176.0,2
U1176,Vivaan Reddy,45,Others,Navi Mumbai,"96 C Lane, Navi Mumbai","50 A Street, North Mumbai",283592762209,19:42,taxi,6,Teacher,Any,Male,False,None,20.89,Very Uncomfortable,False,8743017416.0,Cashback,Equal Split,177.0,4,4,10177.0,2
U1177,Siddharth Sengupta,29,Female,Central Mumbai,"21 D Avenue, Central Mumbai","15 D Avenue, Navi Mumbai",123048770811,5:54,rickshaw,7,Student,46-55,Male,True,Sedan,22.19,Somewhat Comfortable,True,7507642944.0,Loyalty Points,By Time,178.0,3,4,10178.0,2
U1178,Hitesh Bhattacharya,20,Female,North Mumbai,"3 A Street, North Mumbai","91 C Lane, Central Mumbai",141773858558,9:59,rickshaw,1,Other,26-35,Female,False,None,3.97,Very Comfortable,True,8366049346.0,Loyalty Points,Equal Split,179.0,3,4,10179.0,2
U1179,Rohan Saran,39,Male,Navi Mumbai,"16 D Avenue, Navi Mumbai","7 C Lane, South Mumbai",566988983751,8:18,Personal Car,7,Other,36-45,Female,False,None,14.84,Very Uncomfortable,False,7918971347.0,Discount,Equal Split,180.0,3,4,10180.0,2
U1180,Mohan Goel,20,Others,Central Mumbai,"81 C Lane, Central Mumbai","41 D Avenue, South Mumbai",996143835780,11:45,rickshaw,1,IT Professional,36-45,Male,True,SUV,23.15,Very Uncomfortable,True,7966148200.0,Discount,By Time,181.0,3,5,10181.0,2
U1181,Shreya Thakur,43,Female,South Mumbai,"33 D Avenue, South Mumbai","27 A Street, Western Suburbs",579107348372,11:51,taxi,6,Teacher,18-25,Male,True,SUV,21.22,Somewhat Comfortable,True,8019360598.0,Cashback,By Time,182.0,4,3,10182.0,2
U1182,Rahul Sharma,51,Female,Central Mumbai,"6 B Road, Central Mumbai","15 D Avenue, Navi Mumbai",877103620502,16:08,rickshaw,1,Student,Any,Male,False,None,3.59,Very Uncomfortable,True,7897358529.0,Cashback,Equal Split,183.0,3,2,10183.0,2
U1183,Mukesh Iyer,52,Others,Navi Mumbai,"2 C Lane, Navi Mumbai","57 D Avenue, North Mumbai",902419361828,19:17,cab,6,Healthcare Worker,46-55,Male,True,Hatchback,22.72,Somewhat Uncomfortable,False,9027386893.0,Discount,By Time,184.0,6,2,10184.0,2
